device_ean,p_size
ZIV0045777304,1.9708146120651862
ZIV0045434637,1.9708146120651862
ZIV0045777229,1.9708146120651862
ZIV0045777294,1.9708146120651862
ZIV0045774929,1.9708146120651862
ZIV0045774762,1.9708146120651862
ZIV0045774742,1.9708146120651862
ZIV0045777307,1.9708146120651862
ZIV0045774512,1.9708146120651862
ZIV0045777470,1.9708146120651862
ZIV0045774744,1.9708146120651862
ZIV0045774923,1.9708146120651862
ZIV0044828920,1.9708146120651862
ZIV0045774763,1.9708146120651862
ZIV0045774769,1.9708146120651862
ZIV0045777114,1.9708146120651862
ZIV0045774926,1.9708146120651862
ZIV0045774920,1.9708146120651862
ZIV0045774741,1.9708146120651862
ZIV0045434548,1.9708146120651862
ZIV0045777261,1.9708146120651862
ZIV0045777473,1.9708146120651862
ZIV0045777362,1.9708146120651862
ZIV0040432988,1.9708146120651862
ZIV0045774768,1.9708146120651862
ZIV0045777224,1.9708146120651862
ZIV0045774740,1.9708146120651862
ZIV0040351032,1.9708146120651862
ZIV0045441645,1.9708146120651862
ZIV0045774901,1.9708146120651862
ZIV0040637164,1.9708146120651862
ZIV0045777305,1.9708146120651862
ZIV0045434543,1.9708146120651862
ZIV0045774760,1.9708146120651862
ZIV0040383371,1.9708146120651862
ZIV0044842392,1.9708146120651862
ZIV0045774761,1.9708146120651862
ZIV0046942980,1.9708146120651862
ZIV0045774900,1.9708146120651862
ZIV0045777308,1.9708146120651862
ZIV0045774511,1.9708146120651862
ZIV0045774743,1.9708146120651862
ZIV0045774925,1.9708146120651862
ZIV0045774510,1.9708146120651862
ZIV0045434668,1.9708146120651862
ZIV0045777416,1.9708146120651862
ZIV0045777306,1.9708146120651862
ZIV0044828917,1.9708146120651862
ZIV0045774747,1.9708146120651862
ZIV0045774928,1.9708146120651862
ZIV0045774515,1.9708146120651862
ZIV0045774765,1.9708146120651862
ZIV0045774909,1.9708146120651862
ZIV0034817046,1.9708146120651862
?0063028444,15.0
ZIV0045777317,3.086905407050264
ZIV0045777314,3.086905407050264
ZIV0040637039,3.086905407050264
ZIV0045434667,3.086905407050264
ZIV0034831711,3.086905407050264
ZIV0045777312,3.086905407050264
ZIV0034929864,3.086905407050264
ZIV0045777318,3.086905407050264
ZIV0045777313,3.086905407050264
ZIV0045777311,3.086905407050264
ZIV0045777054,3.086905407050264
ZIV0045777188,3.086905407050264
ZIV0045777189,3.086905407050264
ZIV0045777187,3.086905407050264
ZIV0045434689,3.086905407050264
ZIV0045777316,3.086905407050264
ZIV0040637386,3.086905407050264
ZIV0045774565,3.086905407050264
ZIV0045777319,3.086905407050264
ZIV0042302749,3.086905407050264
ZIV0045777181,3.086905407050264
ZIV0045774566,3.086905407050264
ZIV0045777053,3.086905407050264
ZIV0045777056,3.086905407050264
ZIV0045777184,3.086905407050264
ZIV0045777050,3.086905407050264
ZIV0045777058,3.086905407050264
ZIV0045777051,3.086905407050264
ZIV0045777052,3.086905407050264
ZIV0045777183,3.086905407050264
ZIV0045434688,3.086905407050264
ZIV0045777186,3.086905407050264
ZIV0045777055,3.086905407050264
ZIV0046961278,3.086905407050264
ZIV0045777057,3.086905407050264
ZIV0045777059,3.086905407050264
ZIV0045777180,3.086905407050264
ZIV0045777299,3.086905407050264
ZIV0045777185,3.086905407050264
ZIV0045774560,3.086905407050264
ZIV0045774609,3.086905407050264
ZIV0045777182,3.086905407050264
ZIV0045777315,3.086905407050264
ZIV0045434684,3.086905407050264
?0085122557,15.0
ZIV0046921812,3.17322936111602
ZIV0046921809,3.17322936111602
ZIV0036288964,3.17322936111602
ZIV0046921920,3.17322936111602
ZIV0034840372,3.17322936111602
ZIV0040327476,3.17322936111602
ZIV0036292235,3.17322936111602
ZIV0046923584,3.17322936111602
ZIV0046921786,3.17322936111602
ZIV0046921922,3.17322936111602
ZIV0046921917,3.17322936111602
ZIV0046921919,3.17322936111602
ZIV0046921806,3.17322936111602
ZIV0034840319,3.17322936111602
ZIV0046921787,3.17322936111602
ZIV0036287866,3.17322936111602
ZIV0046921807,3.17322936111602
ZIV0046921916,3.17322936111602
ZIV0046921918,3.17322936111602
ZIV0046917220,3.17322936111602
ZIV0046921805,3.17322936111602
ZIV0046922236,3.17322936111602
ZIV0034840326,3.17322936111602
ZIV0040383370,3.17322936111602
ZIV0046922049,3.17322936111602
SOG0020028030,3.17322936111602
ZIV0044828921,3.17322936111602
ZIV0040383369,3.17322936111602
ZIV0046921915,3.17322936111602
ZIV0036292156,3.17322936111602
ZIV0040637033,3.17322936111602
ZIV0046921811,3.17322936111602
ZIV0040359567,3.17322936111602
ZIV0046921788,3.17322936111602
ZIV0046921784,3.17322936111602
ZIV0036288963,3.17322936111602
ZIV0046921789,3.17322936111602
ZIV0046921921,3.17322936111602
ZIV0046922048,3.17322936111602
ZIV0034936798,3.17322936111602
ZIV0046922051,3.17322936111602
ZIV0046917213,3.17322936111602
ZIV0046921792,3.17322936111602
ZIV0046922235,3.17322936111602
ZIV0046923461,3.17322936111602
ZIV0040327477,3.17322936111602
ZIV0046923354,3.17322936111602
ZIV0036292234,3.17322936111602
ZIV0036288010,3.17322936111602
ZIV0044831516,3.17322936111602
ZIV0044828922,3.17322936111602
ZIV0040327470,3.17322936111602
ZIV0046922050,3.17322936111602
ZIV0034844588,3.17322936111602
ZIV0044831521,3.17322936111602
SOG0020028029,3.17322936111602
ZIV0046921923,3.17322936111602
ZIV0046921913,3.17322936111602
ZIV0034936800,3.17322936111602
ZIV0046922047,3.17322936111602
ZIV0036292158,3.17322936111602
ZIV0040359561,3.17322936111602
ZIV0036384413,3.17322936111602
ZIV0046922242,3.17322936111602
ZIV0040327475,3.17322936111602
ZIV0046924567,3.17322936111602
ZIV0034867097,3.17322936111602
ZIV0040359562,3.17322936111602
ZIV0046922045,3.17322936111602
ZIV0034916618,3.17322936111602
ZIV0046921785,3.17322936111602
ZIV0036288011,3.17322936111602
ZIV0046921783,3.17322936111602
ZIV0046921791,3.17322936111602
ZIV0046922052,3.17322936111602
ZIV0040359363,3.17322936111602
ZIV0046921790,3.17322936111602
ZIV0046922046,3.17322936111602
SOG0020028028,3.17322936111602
ZIV0040637101,3.17322936111602
ZIV0046922044,3.17322936111602
ZIV0034840324,3.17322936111602
ZIV0046922043,3.17322936111602
ZIV0046921914,3.17322936111602
ZIV0034936799,3.17322936111602
ZIV0046921810,3.17322936111602
ZIV0040327478,3.17322936111602
ZIV0034866921,2.7417272595220346
ZIV0034863267,2.7417272595220346
ZIV0034684831,2.7417272595220346
SAG0145418571,2.7417272595220346
ZIV0034850240,2.7417272595220346
ZIV0034850243,2.7417272595220346
ZIV0036294480,2.7417272595220346
ZIV0034810536,2.7417272595220346
ZIV0034849996,2.7417272595220346
ZIV0034863337,2.7417272595220346
ZIV0036294479,2.7417272595220346
ZIV0036295108,2.7417272595220346
ZIV0040637077,2.7417272595220346
ZIV0034863264,2.7417272595220346
ZIV0034849997,2.7417272595220346
ZIV0034866822,2.7417272595220346
ZIV0034866922,2.7417272595220346
ZIV0034863266,2.7417272595220346
ZIV0036288879,2.7417272595220346
ZIV0036384076,2.7417272595220346
ZIV0034867206,2.7417272595220346
ZIV0034867069,2.7417272595220346
ZIV0036291929,2.7417272595220346
ZIV0034867071,2.7417272595220346
ZIV0034863263,2.7417272595220346
ZIV0034866529,2.7417272595220346
ZIV0034850239,2.7417272595220346
ZIV0034863261,2.7417272595220346
ZIV0034904453,2.7417272595220346
ZIV0034867200,2.7417272595220346
ZIV0034863262,2.7417272595220346
ZIV0034863259,2.7417272595220346
ZIV0034867207,2.7417272595220346
ZIV0034867201,2.7417272595220346
ZIV0034863399,2.7417272595220346
ZIV0034866530,2.7417272595220346
ZIV0040637225,2.7417272595220346
ZIV0034867205,2.7417272595220346
ZIV0034866923,2.7417272595220346
ZIV0034866821,2.7417272595220346
ZIV0036295106,2.7417272595220346
ZIV0034866927,2.7417272595220346
ZIV0034866924,2.7417272595220346
ZIV0034867072,2.7417272595220346
SAG0156201939,2.7417272595220346
ZIV0034850248,2.7417272595220346
ZIV0036384450,2.7417272595220346
ZIV0034867078,2.7417272595220346
ZIV0034849992,2.7417272595220346
ZIV0046917132,2.7417272595220346
ZIV0034867070,2.7417272595220346
ZIV0034863407,2.7417272595220346
ZIV0034849995,2.7417272595220346
ZIV0034850244,2.7417272595220346
ZIV0034866532,2.7417272595220346
ZIV0034850241,2.7417272595220346
ZIV0046917126,2.7417272595220346
ZIV0034863401,2.7417272595220346
ZIV0034850246,2.7417272595220346
ZIV0034850242,2.7417272595220346
ZIV0034867077,2.7417272595220346
ZIV0034849991,2.7417272595220346
ZIV0034866535,2.7417272595220346
ZIV0034863402,2.7417272595220346
ZIV0034867074,2.7417272595220346
ZIV0034867199,2.7417272595220346
ZIV0034863406,2.7417272595220346
ZIV0034867208,2.7417272595220346
ZIV0040637200,2.7417272595220346
ZIV0034866824,2.7417272595220346
ZIV0049973194,2.7417272595220346
ZIV0034849990,2.7417272595220346
ZIV0034867202,2.7417272595220346
ZIV0034867075,2.7417272595220346
ZIV0034863260,2.7417272595220346
ZIV0034854603,2.7417272595220346
ZIV0034866531,2.7417272595220346
ZIV0034866928,2.7417272595220346
ZIV0034866534,2.7417272595220346
ZIV0034866538,2.7417272595220346
ZIV0034867204,2.7417272595220346
ZIV0046916792,2.7417272595220346
ZIV0036295111,2.7417272595220346
ZIV0034867203,2.7417272595220346
ZIV0034863334,2.7417272595220346
SAG0145400542,2.7417272595220346
ZIV0034863265,2.7417272595220346
ZIV0034867038,2.7417272595220346
ZIV0034849993,2.7417272595220346
ZIV0034850245,2.7417272595220346
ZIV0034866925,2.7417272595220346
ZIV0034849989,2.7417272595220346
ZIV0034866826,2.7417272595220346
ZIV0036295105,2.7417272595220346
ZIV0036299714,2.7417272595220346
ZIV0034849998,2.7417272595220346
ZIV0034867073,2.7417272595220346
ZIV0034850247,2.7417272595220346
ZIV0034867076,2.7417272595220346
ZIV0040430503,2.7417272595220346
ZIV0034863268,2.7417272595220346
ZIV0034863038,2.7417272595220346
ZIV0046916805,3.287701691584199
ZIV0040335451,3.287701691584199
ZIV0034790329,3.287701691584199
ZIV0046923457,3.287701691584199
ZIV0034850432,3.287701691584199
ZIV0034850435,3.287701691584199
ZIV0034790330,3.287701691584199
ZIV0034850095,3.287701691584199
ZIV0046916929,3.287701691584199
ZIV0034850087,3.287701691584199
ZIV0046923454,3.287701691584199
ZIV0046923456,3.287701691584199
ZIV0036294985,3.287701691584199
ZIV0034850429,3.287701691584199
ZIV0034849963,3.287701691584199
ZIV0046916806,3.287701691584199
ZIV0040334149,3.287701691584199
ZIV0040430706,3.287701691584199
ZIV0046923455,3.287701691584199
ZIV0034850085,3.287701691584199
ZIV0034862159,3.287701691584199
ZIV0034790658,3.287701691584199
